id,nearc2,nearc4,educ,age,fatheduc,motheduc,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,black,smsa,south,smsa66,wage,enroll,KWW,IQ,married,libcrd14,exper,lwage,expersq
2929,1,1,16,30,16,16,1002054,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,583,1,52,114,6,1,8,6.368187,64
2930,1,1,17,25,16,16,745670,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,112,1,33,116,6,1,2,4.7184992,4
2931,1,1,14,33,13,12,730842,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,673,0,45,125,1,1,13,6.511745,169
2932,1,1,17,29,14,12,987731,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1923,1,43,104,1,1,6,7.5616422,36
2936,1,1,14,24,12,12,86498,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,400,0,27,,6,1,4,5.9914651,16
2937,1,1,12,25,12,12,86498,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,460,0,27,99,1,1,7,6.131227,49
2939,1,1,12,30,,12,134296,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,245,0,,,6,0,12,5.5012579,144
2943,1,1,16,27,12,12,88672,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,315,0,44,127,1,0,5,5.752573,25
2945,1,1,14,26,8,10,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,641,0,37,103,1,1,6,6.4630289,36
2946,1,1,12,25,8,10,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,750,0,23,98,1,1,7,6.6200728,49
2948,1,1,17,25,18,18,367506,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,308,1,35,,1,1,2,5.7301002,4
2950,1,1,17,29,18,16,493866,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,350,1,42,137,1,1,6,5.857933,36
2951,1,1,18,27,18,16,378045,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,462,0,32,137,5,1,3,6.1355648,9
2953,1,1,15,34,12,12,370720,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1154,0,51,103,1,0,13,7.0509901,169
2954,1,1,16,34,12,12,411911,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1748,0,44,111,1,1,12,7.466228,144
2956,1,1,17,33,15,12,411911,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,769,0,51,115,1,1,10,6.6450911,100
2957,0,1,15,29,12,11,572299,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,730,0,42,109,1,1,8,6.5930452,64
2961,0,1,18,30,13,17,572299,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,736,0,49,107,1,1,6,6.6012301,36
2962,0,1,16,25,14,13,425871,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,500,0,34,128,1,1,3,6.2146082,9
2963,0,1,16,24,12,12,425871,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,365,0,36,123,4,1,2,5.8998981,4
2965,0,1,13,24,3,3,405778,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,333,1,25,91,1,1,5,5.8081431,25
2966,0,1,12,33,4,8,363128,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,721,0,40,,1,0,15,6.5806389,225
2967,0,1,12,27,3,3,375674,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,375,0,21,89,1,1,9,5.9269261,81
2968,0,1,12,26,9,5,345645,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,250,0,31,,1,0,8,5.521461,64
2971,0,1,17,30,4,8,451538,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,361,1,34,87,1,1,7,5.8888779,49
2972,0,0,7,32,,4,423456,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,283,0,28,,1,0,19,5.6454468,361
2975,0,0,12,34,,18,846911,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,415,0,37,,1,0,16,6.0282779,256
2978,0,0,16,27,8,11,345645,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,522,1,38,101,1,1,5,6.257668,25
2979,0,0,12,33,11,11,334102,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,706,0,33,90,1,1,15,6.5596151,225
2981,0,0,16,26,10,11,345645,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,409,1,41,104,1,1,4,6.0137148,16
2982,0,0,12,24,7,12,336009,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,416,0,39,105,1,1,6,6.0306849,36
2984,0,0,12,30,,8,451538,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,786,0,27,100,6,1,12,6.6669569,144
2986,0,0,16,27,12,16,107087,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,577,0,40,111,1,1,5,6.357842,25
2987,0,0,16,24,16,12,104102,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,478,0,39,95,1,1,2,6.169611,4
2988,0,0,17,27,13,16,107087,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,625,0,44,125,6,1,4,6.4377518,16
2989,0,0,17,24,12,16,104102,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,505,0,35,95,4,1,1,6.2245579,1
2990,0,0,12,32,1,8,363128,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,287,0,37,,1,1,14,5.659482,196
2991,0,0,12,24,6,8,336009,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,500,0,24,,1,1,6,6.2146082,36
2992,0,0,8,27,7,8,384050,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,500,0,34,,4,0,13,6.2146082,169
2993,0,0,12,27,7,12,345645,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,350,0,22,,1,1,9,5.857933,81
2996,0,0,13,24,12,11,336009,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,462,0,34,,1,0,5,6.1355648,25
2998,0,0,13,30,6,1,480216,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,548,0,29,,6,0,11,6.3062749,121
2999,0,0,12,28,6,3,317074,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,255,0,32,,1,0,10,5.5412641,100
3001,0,0,13,24,4,1,309300,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,524,0,26,,6,0,5,6.2614918,25
3002,0,0,12,33,5,9,454271,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,292,0,29,,1,0,15,5.676754,225
3004,0,0,14,28,7,7,375674,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,375,0,24,,1,0,8,5.9269261,64
3008,0,0,18,32,7,11,363128,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,529,0,38,,6,1,8,6.270988,64
3012,0,0,16,25,10,12,336009,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,909,0,20,124,6,0,3,6.812345,9
3013,0,0,9,28,,7,375674,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,353,0,30,,1,0,13,5.866468,169
3018,0,0,14,28,12,12,375674,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1155,0,41,107,1,1,8,7.051856,64
3021,0,0,8,34,,,403476,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,250,0,22,,4,0,20,5.521461,400
3022,0,0,13,28,12,12,107087,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,781,1,35,107,1,1,9,6.6605749,81
3023,0,0,13,31,16,12,139895,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,416,0,45,110,6,1,12,6.0306849,144
3029,0,1,13,29,7,11,118905,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,364,1,30,80,1,0,10,5.8971539,100
3030,0,1,13,27,,11,78509,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,375,1,27,91,1,0,8,5.9269261,64
3032,0,1,15,24,7,11,76585,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,375,1,29,,1,0,3,5.9269261,9
3033,0,1,16,28,,5,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,358,1,26,96,1,,6,5.8805332,36
3034,0,1,7,31,,2,140524,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,300,0,16,,2,0,18,5.703783,324
3036,0,1,14,25,16,16,425871,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,528,0,32,102,1,1,5,6.2690959,25
3037,0,1,12,34,,,88765,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,299,0,26,93,6,0,16,5.7004442,256
3038,0,1,8,32,0,8,454271,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,450,0,33,,1,0,18,6.1092482,324
3039,0,1,14,25,6,10,309300,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,540,1,20,,1,0,5,6.2915692,25
3040,0,1,8,29,1,6,490767,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,528,0,26,,1,0,15,6.2690959,225
3042,0,1,12,30,,12,119965,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,769,0,36,81,1,1,12,6.6450911,144
3043,0,1,12,26,5,8,77507,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,198,0,32,,6,0,8,5.2882671,64
3047,0,1,12,24,2,3,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,400,0,22,,6,0,6,5.9914651,36
3048,0,1,12,28,,6,77507,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,753,0,26,,6,0,10,6.6240649,100
3049,0,1,12,24,,,75607,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,445,1,20,,6,0,6,6.098074,36
3050,0,1,9,30,3,5,117386,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,240,0,18,,1,0,15,5.480639,225
3052,0,1,3,25,,5,75607,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,167,0,6,,1,0,16,5.1179938,256
3059,0,1,12,24,9,7,89271,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,445,0,36,,1,0,6,6.098074,36
3060,0,1,10,26,3,4,77507,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,250,0,8,,1,0,10,5.521461,100
3061,0,1,12,26,10,12,91831,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,475,0,36,99,1,0,8,6.1633148,64
3062,0,1,16,28,16,16,84491,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,400,0,42,122,1,1,6,5.9914651,36
3063,0,1,18,24,16,16,82135,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,398,0,38,94,6,1,0,5.9864521,0
3064,0,1,12,25,3,5,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,350,0,24,,1,1,7,5.857933,49
3065,0,1,12,33,,,111044,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,523,0,26,93,1,0,15,6.259582,225
3066,0,1,10,31,4,8,117386,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,270,0,31,,1,0,15,5.5984221,225
3067,0,1,9,30,,1,117386,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,310,0,20,,1,0,15,5.7365718,225
3071,0,1,6,31,,,117386,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,300,0,,,2,0,19,5.703783,361
3072,0,1,12,28,,,77507,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,325,0,32,69,1,0,10,5.7838249,100
3074,0,1,12,24,18,12,367506,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,900,0,28,,1,0,6,6.8023949,36
3077,0,0,13,26,12,12,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,750,0,35,102,1,0,7,6.6200728,49
3079,0,0,8,26,,6,77507,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,285,0,12,,1,0,12,5.6524892,144
3081,0,0,12,24,12,12,82135,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,278,0,10,,1,0,6,5.6276212,36
3082,0,0,13,29,13,10,117386,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,500,0,29,,1,1,10,6.2146082,100
3084,0,0,8,30,5,8,119965,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,700,0,28,,1,0,16,6.5510802,256
3085,0,0,9,26,5,8,91831,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,300,0,16,,1,0,11,5.703783,121
3086,0,0,8,34,5,8,88765,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,392,0,36,,1,0,20,5.971262,400
3088,0,0,12,34,5,12,88765,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,511,0,44,95,1,0,16,6.2363701,256
3089,0,0,16,31,8,11,119965,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,624,0,37,98,6,1,9,6.436151,81
3090,0,0,12,27,,,77507,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,244,0,28,84,1,0,9,5.4971681,81
3091,0,0,12,27,7,,91831,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,363,0,30,88,1,1,9,5.894403,81
3097,0,0,16,27,,4,84491,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,606,0,41,109,5,1,5,6.4068799,25
3098,0,0,12,25,,9,851743,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,760,0,32,115,1,1,7,6.6333179,49
3104,0,0,14,31,12,12,130444,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,385,0,37,105,1,1,11,5.9532428,121
3109,0,0,12,32,8,8,454271,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,495,0,27,,1,0,14,6.2045579,196
3110,0,0,16,27,8,10,438085,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,828,1,38,90,1,1,5,6.7190132,25
3111,0,0,12,25,,12,425871,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,404,0,28,92,1,1,7,6.0014148,49
3112,0,0,15,27,10,12,438085,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,267,0,27,113,6,1,6,5.5872488,36
3114,0,0,12,34,5,8,423456,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,440,0,41,82,1,0,16,6.0867748,256
3116,0,0,14,28,,12,438085,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,375,0,22,105,6,1,8,5.9269261,64
3117,0,0,10,24,2,8,336009,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,301,0,22,,1,1,8,5.7071099,64
3118,0,0,12,34,8,12,363128,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,658,0,36,95,1,1,16,6.4892049,256
3119,0,0,15,24,7,10,76585,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,514,0,33,92,4,1,3,6.2422228,9
3120,0,0,12,26,,7,78509,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,300,0,25,,6,0,8,5.703783,64
3122,0,0,12,26,10,7,78509,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,230,0,24,,6,0,8,5.4380789,64
3126,0,0,10,31,,,118905,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,260,0,12,,6,0,15,5.5606818,225
3127,0,0,12,24,8,9,76585,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,305,0,16,,1,1,6,5.7203121,36
3128,0,0,8,31,0,0,122798,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,430,0,21,,1,0,17,6.0637851,289
3129,0,0,8,24,0,0,79093,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,260,0,12,,1,1,10,5.5606818,100
3130,0,0,16,24,12,12,89271,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,577,0,36,140,6,1,2,6.357842,4
3132,0,0,11,29,4,2,117386,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,425,0,19,,1,1,12,6.0520892,144
3133,0,0,12,25,4,2,79093,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,315,0,24,,1,0,7,5.752573,49
3134,0,0,13,29,7,10,119965,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,375,1,33,85,1,0,10,5.9269261,100
3135,0,0,9,33,1,2,111044,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,500,0,23,,1,0,18,6.2146082,324
3136,0,0,12,25,1,6,365200,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,500,0,30,116,4,0,7,6.2146082,49
3137,0,0,12,32,3,1,111044,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,350,0,24,85,1,0,14,5.857933,196
3138,0,0,10,29,3,1,117386,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,525,0,20,85,1,1,13,6.2633982,169
3139,0,0,17,26,13,12,84491,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,500,0,37,,1,1,3,6.2146082,9
3140,0,0,16,25,13,12,82135,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,385,0,21,122,1,1,3,5.9532428,9
3142,0,1,9,25,12,8,86498,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,100,0,25,,1,1,10,4.6051698,100
3143,0,1,15,26,6,7,88672,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,300,0,26,74,1,1,5,5.703783,25
3144,0,1,12,24,6,7,86498,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,188,0,24,,6,1,6,5.2364421,36
3145,0,1,8,33,,3,127041,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,355,0,19,,1,1,19,5.872118,361
3147,0,1,12,25,4,4,86507,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,267,0,19,110,1,0,7,5.5872488,49
3149,0,1,12,28,6,7,88681,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,267,0,30,,1,0,10,5.5872488,100
3150,0,1,12,34,8,8,370720,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,586,0,38,,1,1,16,6.3733201,256
3151,0,1,12,24,,5,76585,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,375,0,27,,4,1,6,5.9269261,36
3154,0,1,12,31,,,118905,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,346,0,27,,5,0,13,5.8464389,169
3157,0,1,16,28,14,12,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,545,0,43,123,1,1,6,6.300786,36
3158,0,1,14,25,14,12,425871,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,562,0,31,122,1,1,5,6.331502,25
3159,0,1,12,26,12,12,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,577,0,24,86,1,1,8,6.357842,64
3163,0,1,15,26,10,12,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,890,0,30,80,1,1,5,6.7912221,25
3166,0,1,13,26,6,,91831,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,625,0,30,96,1,0,7,6.4377518,49
3168,0,1,13,26,6,12,91831,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,416,0,31,112,6,1,7,6.0306849,49
3169,0,1,6,31,4,,119965,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,683,0,28,,1,0,19,6.526495,361
3171,1,0,11,30,,9,118905,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,625,0,20,,1,1,13,6.4377518,169
3172,1,0,9,27,,,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,310,0,34,,6,0,12,5.7365718,144
3173,1,0,12,28,,,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,664,0,16,77,1,1,10,6.498282,100
3177,1,0,11,32,,,363128,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,286,0,22,92,1,0,15,5.655992,225
3179,1,0,12,26,,,78509,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,600,0,36,,1,0,8,6.3969302,64
3182,1,0,16,29,12,12,118905,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,742,0,37,89,5,0,7,6.6093488,49
3185,1,0,11,27,2,5,78509,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,225,0,28,,6,0,10,5.416101,100
3186,1,0,12,34,,8,103511,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,623,0,41,87,1,0,16,6.434546,256
3187,1,0,12,24,,8,104102,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,603,0,29,,6,1,6,6.401917,36
3188,1,0,12,29,11,10,165331,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,550,0,39,95,1,0,11,6.3099179,121
3192,1,0,16,27,10,12,375674,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,801,0,39,117,1,0,5,6.6858611,25
3195,0,1,14,30,12,12,572299,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,330,0,40,67,1,1,10,5.7990928,100
3196,0,1,16,34,4,12,470506,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,684,0,50,112,1,1,12,6.5279579,144
3197,0,1,15,29,18,12,635888,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1000,0,41,119,6,1,8,6.9077549,64
3198,0,1,16,30,,,139895,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1091,0,30,103,6,0,8,6.9948502,64
3199,0,1,13,24,,10,90509,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,476,0,23,,4,0,5,6.1654181,25
3200,0,1,12,24,,3,76585,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,500,0,30,,6,1,6,6.2146082,36
3201,0,1,14,25,6,10,76585,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,950,0,31,,1,1,5,6.856462,25
3202,0,1,18,30,14,12,140524,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1142,0,36,,1,1,6,7.0405359,36
3203,0,1,12,32,,9,460147,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,450,0,29,74,1,1,14,6.1092482,196
3204,0,1,12,25,7,12,851743,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,448,1,32,,1,1,7,6.1047931,49
3206,0,1,16,27,12,12,107087,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,361,0,35,112,6,1,5,5.8888779,25
3207,0,1,13,24,12,12,104102,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,535,0,19,,1,1,5,6.2822671,25
3210,0,1,17,25,6,8,336009,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,616,0,21,102,1,1,2,6.4232469,4
3211,0,1,14,24,17,14,405778,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,490,0,34,,6,1,4,6.194406,16
3212,0,1,12,26,8,9,375674,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,415,0,24,95,1,1,8,6.0282779,64
3216,1,0,13,24,,9,76585,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,250,0,21,,6,0,5,5.521461,25
3220,1,0,13,28,9,6,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,500,0,33,81,1,1,9,6.2146082,81
3221,1,0,18,28,10,10,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1155,0,48,124,1,0,4,7.051856,16
3222,1,0,12,32,8,7,470506,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,525,0,38,89,1,0,14,6.2633982,196
3224,1,0,11,24,,12,425871,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,300,0,23,,1,1,7,5.703783,49
3225,1,0,9,26,8,12,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,308,0,14,,1,0,11,5.7301002,121
3226,1,0,8,29,8,12,572299,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,625,0,30,91,1,0,15,6.4377518,225
3227,1,0,13,24,8,7,425871,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,350,1,35,117,6,1,5,5.857933,25
3228,1,0,16,30,7,11,572299,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,673,0,46,109,1,1,8,6.511745,64
3229,1,0,13,28,,7,486761,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,558,1,26,,1,0,9,6.3243589,81
3232,1,0,12,28,6,7,317074,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,351,0,34,88,1,1,10,5.860786,100
3233,1,0,12,28,5,9,317074,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,723,0,31,67,1,0,10,6.5834088,100
3234,1,0,15,27,9,12,317074,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,569,1,32,81,1,1,6,6.3438811,36
3235,1,0,11,25,6,12,626601,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,240,0,35,81,6,1,8,5.480639,64
3236,1,0,8,32,7,4,88765,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,450,0,34,,1,0,18,6.1092482,324
3237,1,0,11,33,3,3,131234,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,338,0,39,,1,1,16,5.8230462,256
3238,1,0,10,29,0,7,138729,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,288,0,23,,1,0,13,5.662961,169
3242,0,1,17,24,12,12,425871,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,413,0,31,119,1,1,1,6.023448,1
3244,0,1,12,29,8,12,635888,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,848,0,28,83,1,1,11,6.7428808,121
3245,0,1,16,32,7,16,423456,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,874,0,38,101,1,1,10,6.7730799,100
3247,0,1,11,29,12,,118905,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,295,0,27,,1,1,12,5.686975,144
3248,0,1,8,26,,,78509,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,300,0,12,,4,0,12,5.703783,144
3252,0,1,16,26,9,12,78509,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,289,0,41,,1,1,4,5.6664271,16
3256,0,1,9,29,6,14,140524,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,298,0,19,,2,0,14,5.697093,196
3257,0,1,5,32,2,5,132931,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,361,0,14,,1,0,21,5.8888779,441
3261,0,1,12,30,,,118905,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1097,0,23,,1,0,12,7.0003338,144
3262,0,1,16,33,,8,112480,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,465,0,23,,1,1,11,6.1420369,121
